title,country,description,source,date,salary_monthly_usd,seniority
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your ImpactOwn our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, in…",adzuna,2026-05-25,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your Impact- Own our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, …",adzuna,2026-05-26,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your ImpactOwn our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, in…",adzuna,2026-05-26,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your Impact Own our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, i…",adzuna,2026-05-23,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your ImpactOwn our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, in…",adzuna,2026-05-26,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your ImpactOwn our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, in…",adzuna,2026-05-23,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your Impact- Own our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, …",adzuna,2026-05-25,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your Impact- Own our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, …",adzuna,2026-05-26,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your Impact- Own our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, …",adzuna,2026-05-23,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your ImpactOwn our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, in…",adzuna,2026-05-25,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your Impact Own our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, i…",adzuna,2026-05-25,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your ImpactOwn our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, in…",adzuna,2026-05-25,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your Impact- Own our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, …",adzuna,2026-05-25,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your ImpactOwn our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, in…",adzuna,2026-05-25,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your ImpactOwn our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, in…",adzuna,2026-05-25,,Senior
Director Of Data Analytics,br,"Director Of Data Analytics - This Director will contribute at a strategic level and will steer our strategy with their insights. This role manages a full-time data analyst and supports key stakeholders in Marketing, Sales, Product, and Engineering to better understand the metrics, trends and insights behind the business. This role reports to the Chief Financial Officer. Your Impact- Own our data strategy. Lead the planning, prioritization and deployment of all data initiatives for the company, …",adzuna,2026-05-26,,Senior
Data Analyst,mx,"BEPC Inc. provides Specialized Engineering Solutions and IT Project Management services to Fortune 500 companies in the Life Science and Technology industries. BEPC Mexico, a division of BEPC Incorporated, provides and manages consulting services for Automotive and Medical device companies throughout Mexico and around the globe. We are seeking a highly dynamic Data Analyst to join a team in a multi-faceted role that bridges the gap between data insights and creative execution. The ideal candida…",adzuna,2026-05-15,,Not Specified
Data Analyst,mx,"About Fusemachines Founded in 2013, Fusemachines is a global provider of enterprise AI products and services, on a mission to democratize AI. Leveraging proprietary AI Studio and AI Engines, the company helps drive the clients’ AI Enterprise Transformation, regardless of where they are in their Digital AI journeys. With offices in North America, Asia, and Latin America, Fusemachines provides a suite of enterprise AI offerings and specialty services that allow organizations of any size to implem…",adzuna,2026-05-11,,Not Specified
Junior Data Analyst,mx,"Junior Data Analyst Location: Mexico (Remote) Duration: 12 Month Contract Hourly Rate: $6-8/hr (USD) Desired Experience: - Bachelor’s degree in Finance, Accounting, Economics, Information Systems, Data Analytics, or a related field (or equivalent experience) - 0–2 years of experience in a data analyst, finance analyst, or reporting role (internships and co‑ops acceptable) - Strong analytical and problem‑solving skills with attention to detail - Proficiency in Excel, including pivot tables, form…",adzuna,2026-05-11,,Junior
Master Data Analyst,mx,"Clorox is the place that’s committed to growth – for our people and our brands. Guided by our purpose and values, and with people at the center of everything we do, we believe every one of us can make a positive impact on consumers, communities, and teammates. Join our team. CloroxIsThePlace Your role at Clorox: At Clorox, the Master Data Analyst plays a critical role at the heart of our supply chain and product lifecycle. This position sits on the front lines of product lifecycle management, m…",adzuna,2026-05-23,,Not Specified
Performance Data Analyst,mx,"NEORIS es un acelerador Digital que ayuda a las compañías a entrar en el futuro, teniendo 20 años de experiencia como Socios Digitales de algunas de las mayores compañías del mundo. Somos más de 4,000 profesionales en 11 países, con nuestra cultura multicultural de startup en donde cultivamos innovación, aprendizaje continuo para crear soluciones de alto valor para nuestros clientes. Estamos en búsqueda de Performance Data Analyst Principales Responsabilidades Diseñar, preparar y entregar eleme…",adzuna,2026-05-11,,Not Specified
Marketing Data Analyst,mx,"Hy Cite Enterprises, LLC es una organización global con más de 50 años de crecimiento sostenido en la industria de ventas directas y presencia en múltiples países. La compañía impulsa la toma de decisiones basada en datos para fortalecer las estrategias de marketing y generar impacto en el negocio. Actualmente se encuentra en búsqueda de su próximo/a: Marketing Data & Analytics Specialist, en Zapopan Mx. Lo que implica el rol Esta persona se encargará de transformar datos de marketing en inform…",adzuna,2026-05-24,,Not Specified
Motion & Data Analyst,mx,"Company Description Expand your playground with a fast-growing global engineering group. At SEGULA Technologies, you will have the opportunity to work on exciting projects and shape the future within a company for which innovation is inseparable from engineering. New forms of mobility, autonomous vehicles, the factory of the future, augmented reality these are the daily concerns of our 15,000 ingenious talents in over 30 countries. Whether you are a student, a recent graduate or experienced, an…",adzuna,2026-05-24,,Not Specified
Talent Data Analyst - Remote,mx,"At INDI, we're passionate about empowering individuals and businesses worldwide. Our cutting-edge recruiters connect leading companies with top talent, fostering a dynamic environment where innovation thrives. Join us in shaping the future of work. Overview of the role: We are looking for a Talent Data Analyst to join our Talent team. This professional will be responsible for taking raw information – numbers or qualitative data sets – and constructing narratives that help our business colleague…",adzuna,2026-05-23,,Senior
UX Designer / Data Analyst,mx,"BEPC Inc. provides Specialized Engineering Solutions and IT Project Management services to Fortune 500 companies in the Life Science and Technology industries. BEPC Mexico, a division of BEPC Incorporated, provides and manages consulting services for Automotive and Medical device companies throughout Mexico and around the globe. We are seeking a highly dynamic Data Analyst to join a team in a multi-faceted role that bridges the gap between data insights and creative execution. The ideal candida…",adzuna,2026-05-15,,Not Specified
Senior Data Analyst - Marketing,mx,"Improvado is an AI-powered marketing data platform built for mid-market and enterprise teams. We help companies automate complex marketing data workflows, unify data at scale, and surface insights through BI and AI. Brands like ASUS, Docker, Activision, and H&R Block rely on us to simplify analytics and improve marketing performance. We’re a fast-growing Series A startup backed by $34M in funding and driven by a team that moves fast, stays curious, and cares about high-quality execution. About …",adzuna,2026-05-11,,Senior
SAP EAM / Data Analyst - Manager,mx,"A career in our Managed Services team will give you an opportunity to collaborate with many teams to help our clients implement and operate new capabilities, achieve operational efficiencies, and harness the power of technology. Our Application Evolution Services team will provide you with the opportunity to help organizations harness the power of their enterprise applications by optimizing the technology while driving transformation and innovation to increase business performance. We assist ou…",adzuna,2026-05-28,,Not Specified
Senior Data Analyst (Marketing Experience),mx,"Improvado is an AI-powered marketing data platform built for mid-market and enterprise teams. We help companies automate complex marketing data workflows, unify data at scale, and surface insights through BI and AI. Brands like ASUS, Docker, Activision, and H&R Block rely on us to simplify analytics and improve marketing performance. We’re a fast-growing Series A startup backed by $34M in funding and driven by a team that moves fast, stays curious, and cares about high-quality execution. About …",adzuna,2026-05-11,,Senior
Business Data Analyst ( Planet Fitness ),mx,"Company Description Somos un grupo internacional de consultoría digital ágil. En la era de la post transformación digital, nos esforzamos por permitir que cada uno de nuestros 27 000 profesionales se renueve continuamente viviendo de manera positiva su propio flow digital. Cada uno de ellos puede moldear su trayectoria profesional de acuerdo con sus preferencias, emprender de forma práctica para construir junto a sus clientes un mundo más positivo, innovar localmente en 26 países y armonizar su…",adzuna,2026-05-11,,Junior
Oliver Wyman - Data Analyst - Mexico City,mx,"About Oliver Wyman Oliver Wyman, a Marsh (NYSE: MRSH) business, is a management consulting firm driven by deep industry insight, bold innovation, and a collaborative approach that cuts through complexity to help organizations navigate their most defining transformative moments. For more information, visit oliverwyman.com , or follow us on LinkedIn and X . Job Overview: The Associate Data and Analytics Analyst, OW will be responsible for creating and maintaining reporting artifacts (dashboards a…",adzuna,2026-05-25,,Not Specified
Data Analyst con Salesforce,mx,"Objetivo del puesto Asegurar la integridad, análisis y explotación estratégica de la información comercial a través de Salesforce , mediante la generación de reportes, dashboards e insights que soporten la toma de decisiones del negocio y contribuyan al cumplimiento de los objetivos comerciales. Responsabilidades principales Administrar y optimizar el uso de la plataforma Salesforce como herramienta central de gestión comercial. Diseñar, desarrollar y mantener reportes y dashboards ejecutivos q…",adzuna,2026-05-11,,Not Specified
Data (Delivery) Analyst,mx,"Job Description Design, setup, monitor, and validate data product workflows leveraging standard processes and procedures for client accounts. Ensure workflows and quality audits meet client requirements, service level agreements and security policies. Identify, document, and make necessary workflow changes to meet client requirements. As a Delivery Analyst, you will be responsible for consistently delivering and executing projects within Acxiom’s Data platform. Day to day, you will be managing …",adzuna,2026-05-11,,Not Specified
Data Analyst (Technology Performance Reporting and Insights Consultant),mx,"Propósito El Technology Performance Reporting and Insights Consultant es responsable de liderar la estrategia, el diseño, la consolidación y la entrega de informes de indicadores clave de desempeño (KPI) tanto a nivel regional como por país, garantizando la disponibilidad de información precisa, oportuna y alineada estratégicamente. Este rol es esencial para habilitar la toma de decisiones basada en datos, mejorar la visibilidad de las iniciativas y fortalecer la gobernanza operativa y financie…",adzuna,2026-05-17,,Senior
Technical Data Business Analyst,mx,"Role: Technical DATA BA Experience: 10 years of relevant experience It needs a person to have BA experience along with strong SQL understanding and hands on for business requirements and testing. Primary Skills Data Integration & ETL Expertise – Strong experience in data integration processes, interface design, ETL, SQL, and related data technologies. Business & Systems Analysis – Ability to gather, document, and translate business requirements into high‑level designs, workflows, and technical …",adzuna,2026-05-15,,Not Specified
Data Security Analyst,mx,"Somos ITJ, una empresa binacional estadounidense-mexicana enfocada en construir Centros de Excelencia de Software en Latinoamérica, especialmente en México. Nos asociamos con industrias de rápido crecimiento y alto impacto, particularmente en el sector de BioMedTech. Esto significa que trabajamos directamente con empresas innovadoras de dispositivos médicos en EE. UU. que están desarrollando tecnología para mejorar y salvar vidas. No solo desarrollamos software, sino que ayudamos a nuestros soc…",adzuna,2026-05-11,,Not Specified
Data Governance,mx,"Job Title: Data Governance Analyst Location: Mexico (LATAM) Our client is seeking a Data Governance Analyst to accelerate our data governance strategy and lay the operational foundation for our newly formed Data Governance team. Working closely with senior analysts, data engineers, and business stakeholders, this contractor will assist with survey management, documentation, cross-team gap analysis, and testing activities tied to data governance initiatives. This is an ideal opportunity for a ca…",adzuna,2026-05-11,,Senior
Analista Abastecimiento Estratégico,mx,"Requisitos Escolaridad: Data Analyst Finanzas Economía Administración Financiera Ingeniería Industrial Ingles: Avanzado Software: Power BI o herramientas de análisis de datos, Excel Actividades: Analizar gastos y consumos por categoría para identificar oportunidades de ahorro, eficiencias y optimización de costos. Elaborar modelos financieros y análisis de Costo Total de Adquisición (TCO) para apoyar la toma de decisiones y negociaciones estratégicas. Monitorear tendencias de mercado, índices d…",adzuna,2026-05-15,,Not Specified
Senior Business Analyst,mx,"Importante empresa del sector industrial se encuentra en búsqueda de un(a) Senior Business Analyst con enfoque estratégico y sólido perfil analítico para brindar soporte directo a presidencia y liderazgo ejecutivo. Objetivo de la posición : Ser responsable de consolidar y analizar información financiera, comercial y operativa para facilitar la toma de decisiones estratégicas enfocadas en rentabilidad, productividad y crecimiento del negocio. Responsabilidades principales: • Soporte estratégico …",adzuna,2026-05-25,,Senior
Financial Analyst Intern | Reporting & Data Analysis,mx,"¡Las claves del éxito son tuyas en Joyson Safety Systems! Somos un líder mundial en diseño, desarrollo y fabricación de sistemas y componentes críticos para la seguridad para mercados automotrices y no automotrices. Estamos comprometidos a llevar tecnología que salva vidas a clientes de todo el mundo. Joyson Safety Systems aprovecha el poder de la colaboración y la innovación para brindar una calidad y un servicio excelentes a nuestros clientes en todo el mundo. Nuestra empresa tiene su sede en…",adzuna,2026-05-22,,Junior
Data Analyst Data Analyst,mx,"Empresa de giro alimenticio busca Analista de Business Intelligence BI Ubicación Toluca Cuál será tu impacto Serás responsable de asegurar la confiabilidad de la información que impulsa la toma de decisiones del negocio, así como de desarrollar soluciones analíticas que mejoren la eficiencia operativa y la visibilidad de indicadores clave. Cuáles serán tus responsabilidades Asegurar la calidad, consistencia y trazabilidad de datos en reportes y dashboards. Administrar y dar soporte a h…",adzuna,2026-05-20,,Not Specified
Talent - Performance Specialist - Remote Work,mx,"At INDI, we're passionate about empowering individuals and businesses worldwide. Our cutting-edge recruiters connect leading companies with top talent, fostering a dynamic environment where innovation thrives. Join us in shaping the future of work. Overview of the Role The Talent Performance Specialist will transform complex data into strategic insights that directly improve individual performance and operational outcomes across Talent Acquisition, working closely with senior stakeholders to be…",adzuna,2026-05-23,,Senior
Data Analyst,mx,"We’re looking for a Senior Data Analyst to join an industry-leading company that builds management software for health and wellness professionals. Their platform helps practitioners manage their businesses with ease, offering solutions like AutoPay, online booking, Telehealth, and customizable documentation — all in one secure, smart, and simple tool. You’ll help shape a data-driven culture by transforming complex data into clear, actionable insights that guide key business and product decision…",adzuna,2026-02-24,,Senior
Data Analyst,mx,"Concord Servicing is a leading loan-servicing company with more than three decades of experience delivering high-quality solutions for originators, lenders, and capital providers across consumer and commercial markets. Our Mission We exist to deliver exceptional servicing outcomes for our clients and borrowers by combining deep domain expertise, robust technology platforms, and a steadfast focus on compliance, risk management, and client service. With this expanded platform, we aim to be the go…",adzuna,2026-01-27,,Senior
Data Analyst,mx,"What We're Building Our startup (currently in Stealth) is an AI native, all-in-one data platform. Customers ingest and model all of their data, build free-form reporting, and ask and answer complex questions all without leaving the platform. It’s early. We have paying customers, and the product is evolving fast. The Role As a Forward Deployed Analyst, you'll play a key role in making sure implementations are successful. You'll onboard new customers, build out their data models and dashboards, a…",adzuna,2026-02-12,,Not Specified
Data Analyst,mx,"Buscamos Data Analyst 100 Remoto Estamos en búsqueda de un a Data Analyst con experiencia sólida en análisis de datos, modelado y reporting, para integrarse a un proyecto internacional de 6 meses con posibilidad de extensión según desempeño. Modalidad 100 remota Proyecto inicial de 6 meses Inglés avanzado requerido B2 o superior Requisitos 5 años de experiencia como Data Analyst Experiencia avanzada en SQL Spark SQL, TSQL, joins, CTEs, window functions, performance tuning Experiencia en…",adzuna,2026-05-13,,Junior
Data Analyst,mx,"Data Analyst Monterrey Branch Carr. Miguel Aleman KM 21 6 Prologis Park Apodaca Apodaca, N.L. Mexico 66627 Ready to make a real impact? Join Uline as a Data Analyst to be a driver of operational excellence. From searching for improvements regarding manual processes to thinking critically about various issues, your skills will help shape our growing company's future! Careers Packed with Potential. Backed by 45 years of success, Uline offers opportunities to grow your career with stability you ca…",adzuna,2026-04-22,,Not Specified
Data Analyst,mx,"PAQUETEXPRESS Empresa Nacional líder en el ramo de logística con mayor cobertura del país y de mayor crecimiento en el sector, se encuentra en búsqueda del mejor talento. Te invita a formar parte de nuestro gran equipo de trabajo como Data Analyst OFRECEMOS Contrato directo por la empresa Opción remota Sueldo competitivo Vales de despensa Servicio Dental Apoyo en gastos funerarios Aguinaldo superior al de Ley Utilidades superiores a las de Ley Adicional Incremento de sueldo anual superior …",adzuna,2026-04-07,,Not Specified
Data Analyst,mx,"Company: Marsh Description: Data Analyst We are seeking a Data Analyst to join our team at Marsh. This role will be based in Mexico City. This is a hybrid role that has a requirement of working at least three days a week in the office. As a Data Analyst at Marsh, you will bridge the gap between data analytics and business strategy by analyzing complex data sets and translating insights into actionable business recommendations. The ideal candidate will have strong analytical skills, business acu…",adzuna,2026-05-09,,Not Specified
Data Analyst,mx,"ids Comercial es una empresa 100% mexicana dedicada a TI con más de 40 años de experiencia y presencia en México, Latinoamérica y EEUU. Más de 1500 consultores trabajan con un gran número de proyectos dentro de los sectores financiero, comercial, manufacturero, telecomunicaciones, servicios, gobierno, entre otros. Estamos acreditados en el Nivel 5 de CMMI (Capability Maturity Model Integration), modelo de calidad establecido por el Software Engineering Institute (SEI). Certificados por parte de…",adzuna,2026-02-10,,Not Specified
Data Analyst,mx,"POWER A WORLD OF TRUST Incode is the leading provider of world-class identity solutions that is reinventing the way humans authenticate and verify their identities online to power a world of digital trust. Through our revolutionary identity solutions, we are unleashing the business potential of universal industries including finance, government, retail, hospitality, gaming, and more, by reducing fraud and transforming human interactions with data, products, and services. We’re in the process of…",adzuna,2026-02-27,,Senior
Data Analyst,mx,"We begin with dreams. Dreams drive our motivation. Dreams are our future. The world's dreams, people's dreams, our dreams. Our passion creates ideas that make dreams come alive. Technology and products that were only dreams become reality. All for dreams. Dreams challenge and the Nidec-Group will continue to meet the challenge. For the world's and people's tomorrows; the world's first, the world's best technologies and products; we will continue our part in creating a better society. Job Summar…",adzuna,2026-04-23,,Not Specified
Data Analyst,mx,"Build a career with confidence Carrier Global Corporation , a global leader in intelligent climate and energy solutions, is committed to creating solutions that matter for people and our planet for generations to come. From the beginning, we've led in inventing new technologies and entirely new industries. Today, we continue to lead because we have a world-class, diverse workforce that puts the customer at the center of everything we do. About the role As a Strategic Business Analyst , you will…",adzuna,2026-04-26,,Senior
Data Analyst,mx,"¡ÚNETE A NUESTRO EQUIPO AXALTA! Somos líder es a nivel mundial dedicad os al desarrollo, fabricación, y venta de recubrimientos líquidos y en polvo. Comprometidos con en ambiente y la seguridad de nuestros empleados. OFRECEMOS: Salario competitivo Prestaciones superiores a las de ley PRINCIPALES RESPONSABILIDADES: Responsible to work directly with tower leaders, key users and SMEs to gather data by process for the specific areas assigned under his or her responsibility for all sites and network…",adzuna,2026-04-19,,Senior
Data Analyst,mx,"Who we are About Stripe Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world’s largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone’s reach while doing the most important …",adzuna,2026-04-11,,Junior
Data Analyst,mx,"Job Description: Performs statistical modeling and analysis of structured and unstructured datasets to develop metrics, reports and visualizations of trends and patterns. Works with technology organization and business end-users to understand data and analysis needs and develop technical requirements. Partners with development and data management roles to identify and capture data required from internal and external sources. Creates and maintains statistical models for ongoing and ad hoc review…",adzuna,2026-05-17,,Junior
Analista de datos comerciales,mx,"¡Únete a LG y sé parte de la innovación! Buscamos un Data Analyst - Puntos de Venta para el área Go-To-Market (GTM) , un rol clave que combina análisis de datos con trabajo en campo , visitando tiendas para entender la operación real, la experiencia del cliente y detectar oportunidades que impulsen el negocio. Si te apasiona convertir datos en estrategias , trabajar cerca del consumidor y proponer mejoras que impacten directamente en los resultados, esta posición es para ti. Ubicación: Tlalnepa…",adzuna,2026-05-11,,Not Specified
Data Insigth Advance and Analytics Sr. Analyst,mx,"Mercedes-Benz AG is responsible for the global business of Mercedes-Benz Cars and Mercedes-Benz Vans, with over 170,000 employees worldwide. Mercedes-Benz AG is one of the world's largest manufacturers of luxury passenger cars. The company focuses on the development, production and sales of passenger cars, vans and vehicle-related services. Furthermore, the company aspires to be the leader in the fields of electric mobility and vehicle software. The product portfolio comprises the Mercedes-Benz…",adzuna,2026-05-23,,Senior
Senior Data Analyst,mx,"Job Summary Results-driven and detail-oriented Sr. Data Analyst to help unlock the full potential of our data and drive the success of our data analytics strategy. The Sr. Data Analyst is expected to work closely and collaborate with cross-functional teams. The Sr. Data Analyst gathers business requirements and translates these into data requirements to help IT build robust and streamlined data pipelines. The Sr. Data Analyst provides data requirements for data ingestion, transformation, and sc…",adzuna,2026-03-26,,Senior
Data Analyst II,mx,"What this Job Entails: We are looking for a Data Analyst II to join our growing team of analytics experts. The hire will be responsible for statistical modeling, and analysis of structured and unstructured datasets to develop metrics, reports, and visualizations of trends and patterns. The Data Analyst identifies and captures data from internal and external sources. The Data Analyst will ensure consistency throughout ongoing projects. Scope: Uses professional concepts and company objectives to …",adzuna,2026-05-24,,Junior
Senior Data Analyst,mx,"Estamos buscando Senior Data Analyst Tu enfoque principal será analizar métricas clave y convertir grandes volúmenes de datos en información clara, útil y accionable. Buscamos a alguien con mentalidad analítica, excelente resolución de problemas y un alto estándar de precisión. Qué harás Analizar e interpretar métricas empresariales clave. Convertir patrones de datos complejos en historias claras que expliquen qué está sucediendo y cómo podemos mejorar. Ir más allá de los repor…",adzuna,2026-02-04,,Senior
Data Analyst III,mx,"What this Job Entails: We are looking for a Data Analyst III to join our growing team of analytics experts. The hire will be responsible for statistical modeling, and analysis of structured and unstructured datasets to develop metrics, reports, and visualizations of trends and patterns. The Data Analyst identifies and captures data from internal and external sources. The Data Analyst will ensure consistency throughout ongoing projects. Scope: Resolves a wide range of issues in creative ways Sea…",adzuna,2026-05-24,,Junior
Senior Data Analyst,mx,"Senior Data Analyst ABOUT THE COMPANY: Clari  Salesloft are building the next era of enterprise revenue — one where teams make confident decisions powered by AI and real signals. By combining our scale, insights, and AI innovation, we’re building the industry’s first Predictive Revenue System , enabling humans and AI to work together to make smarter decisions and drive consistent growth. With thousands of customers using our platforms every day, we have an unmatched view into how revenue is act…",adzuna,2026-04-26,,Senior
Data Analyst ID61986,mx,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17 industries. We rank among the leaders in areas like application development and AI/ML, and our people-first culture has earned us multiple Best Place to Work awards. WHY JOIN US If you're looking for a place to grow, make an impact, and work with people who care, we'd love to meet you! ABOUT THE ROLE We are looking for a Senior/Lead Data Analyst to turn large, compl…",adzuna,2026-05-15,,Senior
Commercial Data Analyst,mx,"At Flix, we offer a dynamic work environment with competitive pay, strong growth opportunities, and tech-driven approach to making travel more accessible, sustainable, and affordable. As a Commercial Data Analyst, you will part of the Revenue Management Americas Team, where you will support business teams in optimizing revenue, ensuring profitability, and fostering sustainable growth through data, reporting, and actionable insights. This is a highly visible role that requires technical excellen…",adzuna,2026-05-26,,Not Specified
Domo Data Analyst,mx,"Position Summary: We are looking for a Data Analyst with strong Domo experience to join a growing, fully remote team. This is a client-facing role focused on building dashboards, managing data flows, and translating complex data into clear, actionable insights. The ideal candidate is comfortable working independently, communicating effectively with non-technical stakeholders, and ensuring high data quality. You will work directly with clients—primarily law firms—helping them leverage data to op…",adzuna,2026-05-05,,Not Specified
Marketing Data Analyst,mx,"Resumen del Puesto El/La Marketing Data Analyst será responsable de analizar, estructurar y transformar la data de marketing en insights accionables, generando modelos predictivos y reportes que permitan optimizar la inversión digital, escalar la captación de leads y maximizar las conversiones por desarrollo. Su misión será convertir la data en una ventaja competitiva, asegurando trazabilidad completa del funnel comercial de Casa ARA. Responsabilidades principales Analizar y evaluar el desempeñ…",adzuna,2026-01-03,1443.03,Senior
Senior Data Analyst,mx,"Gravity Global is the world’s most awarded marketing consultancy specialising in brands operating in complex markets. Led by strategy, innovation, technology, data and creativity, we create brand-and-demand marketing programmes that drive transformational growth for our clients. With 14 wholly owned offices across the US, Europe, and APAC, you can develop a truly global career in a rapidly scaling organisation. We are seeking a Senior Data Analyst to join our global Media Analytics Team and lea…",adzuna,2026-05-17,,Senior
Master Data Analyst,mx,"Clorox is the place that’s committed to growth – for our people and our brands. Guided by our purpose and values, and with people at the center of everything we do, we believe every one of us can make a positive impact on consumers, communities, and teammates. Join our team. CloroxIsThePlace Your role at Clorox: At Clorox, the Master Data Analyst plays a critical role at the heart of our supply chain and product lifecycle. This position sits on the front lines of product lifecycle management, m…",adzuna,2026-05-23,,Not Specified
Financial Data Analyst,mx,"Roquette is a family-owned global leader in plant-based ingredients and a leading provider of pharmaceutical excipients. Want to help us make a difference? Using plant-based resources, we collaborate with our customers and partners to imagine and offer ingredients to better feed people and treat patients. Each of our ingredients responds to unique and essential needs, and they enable healthier lifestyles. We are looking for our next Financial Data Analyst on our Finance Team for Nutrition and B…",adzuna,2026-04-30,,Senior
Master Data Analyst,mx,"Littelfuse is one of America’s Best Mid-Sized Companies (Forbes) and has been named one of the Best Places to Work in Illinois (Best Companies Group) for 11 consecutive years. With its global headquarters in Chicago, Illinois, USA, Littelfuse is a leading, global manufacturer of electronic components serving more than 100,000 end customers across industrial, transportation, and electronics end markets. We have more than 17,000 employees with operations in 15 countries. From semiconductors to se…",adzuna,2026-03-29,,Senior
